sourceTaxonId	sourceTaxonIds	sourceTaxonName	sourceTaxonRank	sourceTaxonPathNames	sourceTaxonPathIds	sourceTaxonPathRankNames	sourceId	sourceOccurrenceId	sourceCatalogNumber	sourceBasisOfRecordId	sourceBasisOfRecordName	sourceLifeStageId	sourceLifeStageName	sourceBodyPartId	sourceBodyPartName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeName	interactionTypeId	targetTaxonId	targetTaxonIds	targetTaxonName	targetTaxonRank	targetTaxonPathNames	targetTaxonPathIds	targetTaxonPathRankNames	targetId	targetOccurrenceId	targetCatalogNumber	targetBasisOfRecordId	targetBasisOfRecordName	targetLifeStageId	targetLifeStageName	targetBodyPartId	targetBodyPartName	targetPhysiologicalStateId	targetPhysiologicalStateName	decimalLatitude	decimalLongitude	localityId	localityName	eventDateUnixEpoch	referenceCitation	referenceDoi	referenceUrl	sourceCitation	sourceNamespace	sourceArchiveURI	sourceDOI	sourceLastSeenAtUnixEpoch
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ENVO:01000155	ENVO:01000155	Detritus		environmental material | organic material	ENVO:00010483 | ENVO:01000155					no:match	Literature	no:match		no:match		no:match		27.190173	-97.429456		Laguna Madre - Inside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	WORMS:106669	WORMS:106669 | WORMS:106669 | ITIS:95600 | OTT:5930446 | NCBI:6684	Dendrobranchiata	Suborder	Biota | Animalia | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Dendrobranchiata	WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:845959 | WORMS:1071 | WORMS:1086 | WORMS:1089 | WORMS:1130 | WORMS:106669	| Kingdom | Phylum | Subphylum | Superclass | Class | Subclass | Superorder | Order | Suborder				no:match	Literature	no:match		no:match		no:match		27.190173	-97.429456		Laguna Madre - Inside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:281	EOL:281 | OTT:361838 | WORMS:3 | GBIF:6 | IRMNG:15 | IF:10000518 | ITIS:202422	Plantae	Kingdom	Plantae	EOL:281	kingdom				no:match	Literature	no:match		no:match		no:match		27.190173	-97.429456		Laguna Madre - Inside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:4656086	EOL:4656086 | OTT:5673746 | WORMS:11676	Pisces	Superclass	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Pisces	EOL:41445 | EOL:1 | EOL:694 | EOL:2774383 | EOL:12094272 | EOL:4656086	kingdom | kingdom | phylum | subphylum | superclass | superclass				no:match	Literature	no:match		no:match		no:match		27.190173	-97.429456		Laguna Madre - Inside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ITIS:69458	ITIS:69458 | OTT:802117 | GBIF:52 | WORMS:51 | IRMNG:175 | NCBI:6447 | ITIS:69458	Mollusca	Phylum	Animalia | Bilateria | Protostomia | Lophozoa | Mollusca	ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914159 | ITIS:69458	Kingdom | Subkingdom | Infrakingdom | Superphylum | Phylum				no:match	Literature	no:match		no:match		no:match		27.190173	-97.429456		Laguna Madre - Inside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:2602478	EOL:2602478 | WORMS:106670 | ITIS:96105 | OTT:736321 | NCBI:6692	Pleocyemata	Suborder	Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata	EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:2598871 | EOL:1157 | EOL:2601770 | EOL:2601798 | EOL:1183 | EOL:2602478	kingdom | subkingdom | infrakingdom | superphylum | division | subdivision | class | subclass | superorder | order | suborder				no:match	Literature	no:match		no:match		no:match		27.190173	-97.429456		Laguna Madre - Inside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ENVO:01000155	ENVO:01000155	Detritus		environmental material | organic material	ENVO:00010483 | ENVO:01000155					no:match	Literature	no:match		no:match		no:match		27.184588	-97.365906		Laguna Madre - Outside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	WORMS:106669	WORMS:106669 | WORMS:106669 | ITIS:95600 | OTT:5930446 | NCBI:6684	Dendrobranchiata	Suborder	Biota | Animalia | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Dendrobranchiata	WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:845959 | WORMS:1071 | WORMS:1086 | WORMS:1089 | WORMS:1130 | WORMS:106669	| Kingdom | Phylum | Subphylum | Superclass | Class | Subclass | Superorder | Order | Suborder				no:match	Literature	no:match		no:match		no:match		27.184588	-97.365906		Laguna Madre - Outside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:281	EOL:281 | OTT:361838 | WORMS:3 | GBIF:6 | IRMNG:15 | IF:10000518 | ITIS:202422	Plantae	Kingdom	Plantae	EOL:281	kingdom				no:match	Literature	no:match		no:match		no:match		27.184588	-97.365906		Laguna Madre - Outside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:4656086	EOL:4656086 | OTT:5673746 | WORMS:11676	Pisces	Superclass	Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Pisces	EOL:41445 | EOL:1 | EOL:694 | EOL:2774383 | EOL:12094272 | EOL:4656086	kingdom | kingdom | phylum | subphylum | superclass | superclass				no:match	Literature	no:match		no:match		no:match		27.184588	-97.365906		Laguna Madre - Outside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ITIS:69458	ITIS:69458 | OTT:802117 | GBIF:52 | WORMS:51 | IRMNG:175 | NCBI:6447 | ITIS:69458	Mollusca	Phylum	Animalia | Bilateria | Protostomia | Lophozoa | Mollusca	ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914159 | ITIS:69458	Kingdom | Subkingdom | Infrakingdom | Superphylum | Phylum				no:match	Literature	no:match		no:match		no:match		27.184588	-97.365906		Laguna Madre - Outside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.2			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	EOL:2602478	EOL:2602478 | WORMS:106670 | ITIS:96105 | OTT:736321 | NCBI:6692	Pleocyemata	Suborder	Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata	EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:2598871 | EOL:1157 | EOL:2601770 | EOL:2601798 | EOL:1183 | EOL:2602478	kingdom | subkingdom | infrakingdom | superphylum | division | subdivision | class | subclass | superorder | order | suborder				no:match	Literature	no:match		no:match		no:match		27.184588	-97.365906		Laguna Madre - Outside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.1			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	ENVO:01000155	ENVO:01000155	Detritus		environmental material | organic material	ENVO:00010483 | ENVO:01000155					no:match	Literature	no:match		no:match		no:match		27.190173	-97.429456		Laguna Madre - Inside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
EOL:1056176	EOL:1056176 | OTT:587328 | GBIF:2442165 | WORMS:137208 | IRMNG:10365719 | ITIS:551770 | INAT_TAXON:73844 | OTT:587328 | FBC:SLB:SpecCode:67114 | NCBI:8472	Lepidochelys kempii	Species	Animalia | Chordata | Reptilia | Testudines | Cheloniidae | Lepidochelys | Lepidochelys kempii	EOL:1 | EOL:694 | EOL:1703 | EOL:8120 | EOL:8123 | EOL:59582 | EOL:1056176	kingdom | phylum | class | order | family | genus | species	REP_3SLkem.1			no:match	Literature	no:match		no:match		no:match		eats	http://purl.obolibrary.org/obo/RO_0002470	WORMS:106669	WORMS:106669 | WORMS:106669 | ITIS:95600 | OTT:5930446 | NCBI:6684	Dendrobranchiata	Suborder	Biota | Animalia | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Dendrobranchiata	WORMS:1 | WORMS:2 | WORMS:1065 | WORMS:1066 | WORMS:845959 | WORMS:1071 | WORMS:1086 | WORMS:1089 | WORMS:1130 | WORMS:106669	| Kingdom | Phylum | Subphylum | Superclass | Class | Subclass | Superorder | Order | Suborder				no:match	Literature	no:match		no:match		no:match		27.190173	-97.429456		Laguna Madre - Inside		Donna Shaver. 1998. Sea Turtle Strandings Along the Texas Coast, 1980-94. Characteristics and Causes of Texas Marine Strandings	http://dx.doi.org/10.7717/peerj.3151/fig-2		http://gomexsi.tamucc.edu	GoMexSI/interaction-data	https://github.com/GoMexSI/interaction-data/archive/96b4b9db1e712e397805f1b6ca17f884e650f75f.zip		2017-11-07T14:56:04.000Z
